歌名,歌手,語言,音圓代號,金嗓代號,弘音代號,集數,備註
心愛的你咁知,,華語,202447,,,1323,
心愛的謝謝,,國語,202224,,,1315,
心手相連,,台語,202429,,,1323,
心甘情願,黃妃 勃露斯,台語,6948,,,1116,
心疼,王瑞霞,台語,6407,,,1101,
心痛無卡紙,,華語,202570,,,1327,
心痛的吉他 特魯多 柯如憶,,台語,202792,,,1334,
心的力量唯有愛,,台語,202217,,,1317,
心碎的戀夢,,台語,66250,,,3024,
心碎的記憶,,華語,202363,,,1320,
心碎碎碎,詹雅雯 勃露斯,台語,6888,,,1131,
心結,,華語,603463,,,3022,
心綿綿情綿綿 華爾滋 藍詠思 ◆,,國語,201217,,,1314,
心聲,王玲,台語,6689,,,0002,
心肝真痛,余帝,台語,6688,,,0002,
心肝貼心肝,候的自己,台語,201001,,,1339,
心若愈愛心愈空,蔡麗津,台語,6553,,,1015,
心莫多,,客語,23154,,,5101,
心被你帶走,,華語,602424,,,3004,
心裡總會壓著一些苦,,華語,603655,,,3025,
心跳比我先認出你,,華語,602948,,,3011,
心送予我 特魯多 蘇宥蓉,,國語,203098,,,1346,
心酸的約定,王瑞霞,台語,6409,,,1101,
心靈的傷痕,,台語,63486,,,3021,
心頭亂,成鳳 慢迪斯可,台語,6928,,,1131,
心頭若寒,周雅芳,台語,6346,,,1012,
心飛千萬里,,華語,201814,,,1326,
心戀,,客語,23136,,,5101,
心連心,,客語,23155,,,5101,
忍者 國 ●,,Unknown,50038,,,1132,
忘不了妳,林子良 梭,國語,5960,,,1140,
忘了一切,陳艾湄,國語,3703,,,1018,
忘了沒有,,華語,602207,,,3001,
忘川夢幾分 抒情搖滾 泡芙芙 Scarlett. 怪獸,,華語,603742,,,3025,
忘川彼岸,,華語,602209,,,5311,
忘川情,,客語,200763,,,1328,
忘情果,,華語,602232,,,3003,
忙著,,華語,602235,,,3003,
忠孝東路走九遍,動力火車,國語,3730,,,1103,
快三十歲,,華語,603202,,,3019,
快樂做自己,,華語,202562,,,1327,
快樂大廟埕,,華語,202642,,,1330,
快樂是個什麼東西,庾澄慶,國語,3674,,,1017,
快樂歌,蔡閨 特魯多,台語,6677,,,1107,
快樂無地比,王玲 Swing,台語,6676,,,0002,
快樂無憂愁 特魯多 朱宏敏.張純玉 ◆,,華語,202563,,,1327,
快樂的寶貝,,華語,202213,,,1316,
快樂的碳坑仔人,,華語,202312,,,1320,
快樂頌,庾澄慶,國語,3502,,,1013,
快樂鳥日子,康康 梭,台語,6970,,,1131,
快樂在心中,,客語,23273,,,5101,
快樂耕田人,,客語,23287,,,5101,
快樂馬車,,客語,23213,,,5101,
快樂人生,,客語,23430,,,5101,
快樂倆儕,,客語,23326,,,5101,
念,,華語,603520,,,3023,
念念不忘,,華語,602499,,,3006,
怎樣,伍浩哲,台語,6560,,,1015,
怎樣來熟悉,李秀蘭 慢迪斯可,台語,6742,,,1130,
怎能忘記你,,華語,602307,,,3005,
怎麼不算呢,,華語,603760,,,3027,
怎麼可以如此冷血 House ★,,華語,602540,,,3004,
怎麼會,,華語,602471,,,3006,
怎麼會,成龍,國語,3778,,,1105,
怎麼會那麼笨,張柏芝,國語,3765,,,1105,
怎麼治癒,,華語,602999,,,3012,
怎麼能忘了,,華語,603221,,,3018,
思君郎,,客語,23167,,,5101,
思念,羅欣 勃露斯,台語,6708,,,1109,
思念个人,,客語,203314,,,1355,
思念伊,阿吉仔,台語,6347,,,1012,
思念你,七郎,台語,6150,,,1016,
思念像煙火 House 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或,,華語,603864,,,3023,
思念喲,江蕙/阿杜 華爾滋,台語,6858,,,1113,
思念如歌,,華語,200887,,,1349,
思念成癮,,華語,602723,,,3007,
思念港邊,,台語,202293,,,1317,
思念的人,蘇錦煌 特魯多,台語,6990,,,0004,
思念的人像花,,華語,603515,,,3020,
思念的海,,華語,602520,,,3006,
思念的茶,,台語,201819,,,1341,
思念的雪靜悄悄,,華語,602472,,,3001,
思念的風,宋佳玲 梭,台語,6727,,,1108,
思念總在離別後,,台語,66232,,,3018,
思念舊情,,台語,203202,,,1350,
思念隔著山海,,華語,602473,,,3004,
思想起,,客語,23427,,,5101,
思戀,林美莉 探戈,台語,6422,,,1119,
思戀的港岸 華爾滋 林靖恩,,台語,203218,,,1350,
思無涯,,華語,603027,,,3013,
思緒謠,,華語,602363,,,3002,
思鄉,,客語,23124,,,5101,
思鄉心,,客語,23168,,,5101,
思鄉情懷,,客語,202832,,,1336,
思風思雨也思你,,華語,603039,,,3013,
思念愛人,,客語,23195,,,5101,
思念母親,,客語,23194,,,5101,
性情中的人,,台語,203021,,,1342,
怨夜長,,客語,23143,,,5101,
怪我忘不掉,,華語,602654,,,3004,
怪我沒出息,,華語,602466,,,3003,
怪連得差,,客語,23327,,,5101,
恨不了的愛,,華語,602685,,,3007,
恨透愛情,,華語,603343,,,3022,
恩恩愛愛,,台語,202598,,,1328,
恩愛夫妻,,客語,23225,,,5101,
恩愛歌,葉啟田 Swing,台語,6423,,,1101,
恭祝三願,,客語,23224,,,5101,
恭賀新婚,,客語,23197,,,5101,
恰到好處的幸福,,華語,603772,,,3025,
悅人不如悅己,,華語,602943,,,3011,
悔不當初,,華語,203277,,,1354,
悔改,,台語,202823,,,1335,
您講的話,,華語,203064,,,1351,
悲傷慣性,,華語,603045,,,3013,
悲情探戈,蔡秋鳳,台語,6209,,,1014,
悲觀人設,,華語,602434,,,3001,
悸動,,華語,603459,,,3022,
情人節,AKI 勃露斯,國語,3963,,,1127,
情人節的情人劫,,華語,603218,,,3017,
情人結,,台語,200831,,,1348,
情人迷,,華語,602400,,,3002,
情份,,台語,202647,,,1331,
情到最後成追憶,,華語,602504,,,3006,
情問天,,台語,201776,,,1317,
情如水心如冰,,客語,202829,,,1336,
情字入骨,,華語,602616,,,3001,
情敵貝多芬,王力宏 梭,國語,3969,,,1109,
情歌傳心聲,,客語,23301,,,5101,
情歌唱乎誰人聽,陳盈潔 恰恰,台語,6781,,,1131,
情毒,,台語,201039,,,1342,
情海一條龍,陳一郎 探戈,台語,7627,,,1137,
情海波浪,七郎/一綾 勃露斯,台語,6854,,,1131,
情海無邊,,台語,203226,,,1352,
情海的風,林國榮,國語,3710,,,1105,
情深幾許,,華語,602550,,,3007,
情深意濃,,客語,23230,,,5101,
情深無悔,,台語,202950,,,1339,
情火,,台語,201784,,,1323,
情畫,劉畊宏 勃露斯,國語,3004,,,1135,
情的鎖鍊,,台語,201798,,,1339,
情絲牽兩地,,客語,23428,,,5101,
情絲網,,客語,202710,,,1333,
情緣,彭莉 勃露斯,台語,6820,,,1130,
情若夢,七郎,台語,6157,,,1016,
情話說給晚風聽,,華語,603896,,,3027,
情路含慢師 恰恰 佩諭.施文,,台語,203106,,,1347,
情路惦惦走,孫淑媚,台語,6573,,,1015,
情關,,客語,23252,,,5101,
情關,,華語,603467,,,3017,
情難緣,,客語,23172,,,5101,
情雨,孫淑媚,台語,6140,,,1016,
情路,,客語,23120,,,5101,
惜別,陳雷 勃露斯,台語,7389,,,1131,
惜別台北港 特魯多 依琳,,台語,66236,,,3023,
惜別火車站,七郎/邱芸子,台語,6160,,,1101,
惜別的晚暝,李茂山/林美英 倫巴,台語,6692,,,1107,
惜別西海岸,七郎,台語,6161,,,1102,
惜緣,,台語,202308,,,1319; 1342; 1342,
惜緣,,客語,23127,,,5101,
惡作劇,王藍茵 勃露斯,國語,3035,,,1125,
惡男宅急電,范逸臣 梭,國語,5922,,,1139,
惦在故鄉等你的人,白冰冰 華爾滋,台語,6757,,,1134,
想不想能不能該 小倩 不該 梭 ★,,華語,602630,,,3007,
想以前 華爾滋 劉玉芳 ◆,,客語,202715,,,1335,
想你,豬段桃 梭,國語,3666,,,1115,
想你了,,華語,602709,,,3012,
想你千萬回 House 祥嘞嘞,,台語,66244,,,3024,
想你想你擱想你,,台語,203055,,,1344,
想你的夜 中板靈魂樂 李群州,,華語,603272,,,3017,
想你的心,秀蘭瑪雅 勃露斯,台語,6523,,,1107,
想你的時候唱一,,華語,602901,,,3010,
想你的時候我又 曾春年 淚奔,,華語,602741,,,3008,
想你的時拵,洪榮宏 梭,台語,6790,,,1119,
想到你,,華語,602694,,,3007,
想娶的姑娘,,華語,603551,,,3019,
想子兒,,客語,23187,,,5101,
想念你,庾澄慶,國語,3552,,,1017,
想念停止,,華語,602584,,,3004,
想念被擱淺,,華語,602796,,,3008,
想抹曉,,台語,202365,,,1321,
想知道,,華語,602996,,,3012,
想著想著就哭了,傅薇,國語,3527,,,1013,
想著過去想起你,,國語,202200,,,1314,
想要無共樣,,客語,202631,,,1329,
想起了你,,華語,603206,,,3019,
想飛,鄭怡 梭,國語,3603,,,1109,
愁麻,,客語,23192,,,5101,
意外的邂逅,,華語,603168,,,3015,
意難忘情難守,,客語,23355,,,5101,
意願,,華語,602753,,,3008,
愚笨,,華語,602375,,,3002,
愛•無卡紙,,台語,201795,,,1316,
愛一個人,蔡麗津,台語,6552,,,1015,
愛一天多一天,陳曉東 勃露斯,國語,3616,,,1111,
愛上一個夢,,華語,603154,,,3015,
愛上一個無情的 郭力 人,,華語,602343,,,3003,
愛上了沈春陽 Hip-Hop 龍軍,,華語,200901,,,1353,
愛上你的愛,,華語,201032,,,1343,
愛上我,,台語,201223,,,1348,
愛不甘恨不敢,,華語,602587,,,3006,
愛不用太禮貌,,華語,603222,,,3018,
愛不留,張信哲,國語,3791,,,1105,
愛也憂憂,,客語,202908,,,1338,
愛了傷了也痛了,,華語,602797,,,3008,
愛了就是,范逸臣/范揚逸 勃露斯,國語,5940,,,1127,
愛人你喲,徐雯倩 Swing,國語,3691,,,1018,
愛人吶的心,楊宗憲 勃露斯,台語,6885,,,1122,
愛人呀,,台語,202399,,,1321,
愛人好累,中堅份子,國語,3686,,,1018,
愛似仙人掌,,華語,200675,,,1317,
愛你到永遠,黃品源 勃露斯,國語,3629,,,1110,
愛你到老,類型,華語,202263,,,1316,
愛你勝過自己 特魯多 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或,,台語,203113,,,1348,
愛你可比溪流水,,客語,202649,,,1331,
愛你在今夜,,華語,202489,,,1324,
愛你就放了你,,台語,201403,,,1315,
愛你心袂停,,台語,201812,,,1341,
愛你恁深,,客語,23199,,,5101,
愛你愛不夠,,華語,602517,,,3006,
愛你愛你,,華語,201791,,,1324,
愛你愛到心痛,江清蓉,台語,6442,,,1102,
愛你愛的,陳慧琳 勃露斯,國語,5942,,,1128,
愛你愛袂停,,台語,201781,,,1319,
愛你我不管對錯,,華語,603152,,,3016,
愛你會更快樂,陳予新 梭,國語,5943,,,1127,
愛你無後悔,,華語,203175,,,1349,
愛你無理由,,華語,202626,,,1330,
愛你的代價,,華語,202644,,,1330,
愛你的兩個我,溫嵐 勃露斯,國語,3851,,,1121,
愛你的心,,華語,602331,,,3005,
愛你的心堅定,,台語,66251,,,3021,
愛你的我著了你的魔(DJ浩然版) House ★ 常超凡,,華語,603055,,,3013,
愛你真心不移 梭 ◆ 李偉新,,台語,202986,,,1341,
愛你第一名,,台語,201823,,,1342,
愛你老媽明天見,,華語,603583,,,3023,
愛你若生命,蘇錦煌 勃露斯,台語,6930,,,0004,
愛你過了頭 House 喬浚丞. ★ 王宇宙 Leto,,華語,603115,,,3014,
愛你心已冷,,客語,23358,,,5101,
愛像一把刀,方文琳 梭,國語,3598,,,1111,
愛像大海,李心潔,國語,3529,,,1013,
愛像月光海,,台語,201052,,,1347,
愛像秋天的落葉,,華語,603073,,,3014,
愛到底,,台語,200894,,,1352,
愛到老,,台語,203203,,,1350,
愛到透老 探戈 ◆ 邱四湖.張愛蔆,,台語,202824,,,1335,
愛刻置阮心底 梭 ◆ 莎拉 Sana,,華語,202621,,,1329,
愛博這重 特魯多 歌曲 ◆ 張維祐,,台語,202385,,,1321,
愛同心,,華語,203072,,,1349,
愛哭鬼,,華語,602689,,,3007,
愛唱歌的人,吳秀珠 迪斯可,台語,7358,,,1134,
愛嘸惜代價,,華語,203057,,,1345,
愛在沒有你的城市,林國榮,國語,3706,,,1105,
愛在深秋,,台語,200826,,,1346,
愛在空中飛,,華語,203243,,,1353,
愛在黃昏後,,華語,603585,,,3023,
愛在２０１２,,台語,200867,,,1332,
愛埋在花海,,華語,603582,,,3023,
愛墜入深海,,華語,602799,,,3008,
愛太傷,翁虹,國語,3683,,,1018,
愛太急,溫嵐 勃露斯,國語,3617,,,1114,
愛太深,,台語,200842,,,1352,
愛她寵她失去她 Techno 寂悸 ★,,華語,602586,,,3003,
愛妳一生一世 探戈 蘇錦煌,,台語,203104,,,1347,
愛妳用生命,,華語,202212,,,1316,
愛妳的劇本,,華語,202488,,,1324,
愛就這麼來,蘇芮 梭,國語,5945,,,1128,
愛已濃情已深,,台語,202837,,,1337,
愛已蔓延,張惠妹 勃露斯,國語,5941,,,1127,
愛已隕落,,華語,603899,,,3027,
愛幾回傷幾回,,華語,602324,,,3004,
愛得越多傷心更多,蘇愛倫 勃露斯,國語,3661,,,1115,
愛怎麼了(DJAh版),,華語,602798,,,3008,
愛恨之間,,台語,202931,,,1338,
愛恨情仇,林立洋,國語,3643,,,1106,
愛恨穿腸 梭 宋熙銘,,華語,603412,,,3016,
愛恨自擾,,華語,200773,,,1331,
愛情不是一把牌,,華語,603394,,,3018,
愛情主演,,華語,602443,,,3003,
愛情人生,蔡麗津,台語,6555,,,1015,
愛情列車,,台語,202219,,,1315,
愛情問題,張秀卿,台語,6588,,,1015,
愛情堡壘,,華語,602245,,,3003,
愛情夢,,客語,23179,,,5101,
愛情天堂,,台語,202464,,,1324,
愛情小說 華爾滋 尚文婷,,華語,603162,,,3016,
愛情就像一首歌,,台語,201732,,,1352,
愛情支票,,華語,202547,,,1326,
愛情故事,林子良 勃露斯,國語,5961,,,1139,
愛情有雨,,台語,203153,,,1348,
愛情求你放過我,,華語,602539,,,3006,
愛情無嫌貴 恰恰 ◆ 呂秋霓 ◆ 王奕心,,華語,201783,,,1319,
愛情無關是非,周蕙 勃露斯,國語,5938,,,1127,
愛情燒,,台語,203329,,,1356,
愛情燒抺退,的神話 中板靈魂樂 搖滾 韋俊男.蔡燕文,台語,201826,,,1342,
愛情的城堡,,台語,201044,,,1344,
愛情的戀歌,,華語,203251,,,1354,
愛情的花欉,,華語,202633,,,1329,
愛情的遊戲,,台語,203039,,,1344,
愛情碼頭,,華語,200815,,,1340,
愛情紅綠燈 Hip-Hop ◆ 彭鈺雯 ◆ 羅聰,,客語,200868,,,1338,
愛情終點站,,客語,23263,,,5101,
愛情路,洪榮宏,台語,6353,,,1012,
愛情車站,,客語,202889,,,1336,
愛情這歹找,黃乙玲 勃露斯,台語,6799,,,1113,
愛情遊戲,是娟,國語,3642,,,1104,
愛情酸甘甜,,華語,201780,,,1317,
愛情限時批,伍佰,台語,12345,,,,
愛情鹹酸甜,周雅芳 勃露斯,台語,6792,,,0004,
愛情誓言,,客語,23319,,,5101,
愛情酒樣按苦,,客語,23391,,,5101,
愛愈深分袂清,,客語,202853,,,1336,
愛愈深心愈痛 特魯多 ○ 代表【midi無人聲】 ★ 代表【原聲 或 原聲原影】 適用機型：S-2001(BD.IMSBP系列.N系列.N2系列.W系列),● 代表【midi+人聲伴唱】 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或著 ◆ 代表【midi+原聲伴唱】 作財產權人取得「公播授權」後，始得合法使用 1 上述符號為【歌曲類型】依機型及功能而有所不同 發行日期 2024/11,客語,202840,,,1336,
愛慕,張學友 勃露斯,國語,3630,,,1110,
愛我,吳宗憲 勃露斯,國語,2000,,,1133,
愛我,柯以敏.林志炫 勃露斯,國語,4842,,,1123,
愛擦身而過,,台語,202362,,,1320,
愛斯基摩,蜜雪薇琪 勃露斯,國語,3890,,,1117,
愛是人間最美麗 海來阿木 的花,,華語,602531,,,3003,
愛是人魚藍色的眼淚 Hip-Hop 魚兒七,,華語,603937,,,3025,
愛是兩個人一輩,,華語,200689,,,1318,
愛是唯一,張惠妹 勃露斯,國語,5757,,,1123,
愛是自由意志的,,華語,602940,,,3011,
愛是這樣的,,華語,603584,,,3023,
愛有情,,客語,23147,,,5101,
愛死不放手,,華語,200844,,,1345,
愛死了昨天,,華語,603472,,,3022,
愛死你,莫文蔚 勃露斯,國語,5022,,,1123,
愛沒怨,,客語,23148,,,5101,
愛沒有對錯(我終於等到你),,華語,603572,,,3019,
愛沒退時,,客語,203311,,,1356,
愛河,,華語,602241,,,3003,
愛無夠堅持,,華語,202749,,,1333,
愛無所不在,王力宏 勃露斯,國語,4995,,,1120,
愛無路來,,華語,201778,,,1318,
愛甲無路好退,王瑞霞 勃露斯,台語,6791,,,1116,
愛甲著火 最遠的你最近的愛,,華語,203174,,,1349,
愛甲這尼深,,國語,202180,,,1314,
愛的 Melody,白冰冰 梭,台語,6910,,,1130,
愛的Tempo 恰恰 ◆ 潘佩莉.李明洋,,台語,201818,,,1326,
愛的主打歌,蕭亞軒 迪斯可,國語,3889,,,1115,
愛的代價,張艾嘉 勃露斯,國語,4955,,,1126,
愛的傷痕,陳豪 Tort,台語,6635,,,0002,
愛的十字架,王瑞霞 勃露斯,台語,7628,,,1137,
愛的吸引力,,華語,602842,,,3009,
愛的呼喚,,台語,202328,,,1319,
愛的執著,,台語,202775,,,1335,
愛的執著(舞曲版),的理由,國語,202694,,,1332,
愛的完結篇,蘇芮 勃露斯,國語,5929,,,1135,
愛的就是你,王力宏,國語,3553,,,1017,
愛的數字,牽著手 梭 探戈 ◆ 唐惠理,台語,201809,,,1340,
愛的旅途,李翊君,國語,3693,,,1018,
愛的期限,,台語,201655,,,1314,
愛的榮耀,柯有綸 勃露斯,國語,3852,,,1121,
愛的樓窗,,客語,203368,,,1356,
愛的漂移,,華語,201051,,,1343,
愛的約定,,華語,203215,,,1351,
愛的署名,,華語,602296,,,3003,
愛的腳步,,華語,202641,,,1330,
愛的表白,,台語,202210,,,1315,
愛的迷魂陣,,華語,603941,,,3027,
愛的進行式,陳淑樺 勃露斯,國語,4956,,,1126,
愛的鎖匙交予你,,華語,202382,,,1321,
愛盲,迪克牛仔 勃露斯,國語,5906,,,1140,
愛神,崔苔菁 梭,國語,5952,,,1129,
愛缺,陶晶瑩 梭,國語,3854,,,1123,
愛而不得,,華語,602583,,,3004,
愛而不敢,,華語,602333,,,3002,
愛萬萬年,,台語,202989,,,1344,
愛落去,,台語,202925,,,1338,
愛要怎麼說出口,趙傳 勃露斯,國語,4957,,,1129,
愛要經營才會在,,台語,203288,,,1355,
愛要趁火打劫,陳秀玲 梭,國語,4943,,,1110,
愛讓一切都對了,吳宗憲 梭,國語,4964,,,1126,
愛路情義,,華語,203046,,,1343,
愛轉動,庾澄慶.張信哲 勃露斯,國語,3984,,,1123,
愛過不後悔,,華語,200865,,,1334,
愛過了頭,范逸臣 勃露斯,國語,4965,,,1129,
愛都給我,杜德偉.黃嘉千,國語,3528,,,1013,
愛錯,王力宏,國語,3551,,,1017,
愛錯人動錯情卻放不下,,華語,603581,,,3023,
愛阮淡薄,宋佳玲 恰恰,台語,6501,,,1107,
愛隔萬重樓,,華語,603886,,,3024,
愛難離,,台語,203112,,,1348,
愛需要全心全意,,客語,200866,,,1338,
愛風騷,七郎/一綾 梭,台語,6863,,,1131,
愛，亮晶晶,,台語,201035,,,1342,
感動的淚花,,華語,200682,,,1320,
感受,巫啟賢,國語,3792,,,1103,
感受你的愛,,台語,66235,,,3022,
感受愛的力量,,台語,63481,,,3020,
感恩,,客語,202718,,,1335,
感恩目汁,,客語,23303,,,5101,
感情一字痛,,華語,202567,,,1327,
感情受孤單,上明/一綾 探戈,台語,6453,,,1107,
感情核心,徐若瑄 洛克,國語,3624,,,1115,
感情的車班,,華語,202630,,,1329,
感情結冰,潘越雲 勃露斯,台語,6570,,,1108,
感情線,,客語,23138,,,5101,
感情線,183CLUB 勃露斯,國語,3929,,,1118,
感情路上只有我 探戈 歌號 英文歌曲 王培宇,,台語,66241,,,3020,
感應,林國榮,國語,3708,,,1104,
感覺不會再愛了,,華語,602259,,,3001,
感謝一路有你,,華語,602856,,,3009,
感謝你,陳雷 華爾滋,台語,6938,,,1134,
感謝你的支持,上明,台語,6168,,,1101,
感謝有您,,客語,203302,,,1356,
感謝過去的你,,台語,603482,,,3022,
慈恩,,客語,23135,,,5101,
慈愛媽祖 旗津旗聖媽 中板靈魂樂 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或,,客語,203279,,,1355,
態度,王中平 勃露斯,台語,6842,,,1134,
慕夏,,華語,602224,,,3003,
慢慢,,華語,602226,,,3003,
慢慢我,,華語,602974,,,3012,
慢慢明白,,華語,602803,,,3008,
慢火車,萬芳 勃露斯,國語,4988,,,1126,
慶祝,楊丞琳 梭,國語,5893,,,1124,
憑什麼愛過,,華語,200698,,,1320,
憨情人 華爾滋 尚東 程響,,華語,202979,,,1343,
憨愿頭,許效舜,台語,6225,,,1014,
憾情,,華語,603102,,,3014,
懂事,孫燕姿 梭,國語,3950,,,1117,
懂事的年紀,,華語,603316,,,3022,
懶懶馬一步踏 樂 中板靈魂樂 中板靈魂樂 樂妍,,台語,203230,,,1352,
懷念,蔡依林 勃露斯,國語,5671,,,1120,
懷念你,,台語,202852,,,1337,
懷念故鄉,,客語,202676,,,1331,
懷念的唐山石,,華語,202645,,,1330,
懷念的故鄉,七郎 勃露斯,台語,6869,,,1122,
懷念的春天,葉啟田 勃露斯,台語,7238,,,1134,
懷念的笑容,江銘,台語,6615,,,0002,
懷念的鄉土情,陳一郎,台語,6586,,,1015,
